Title,Entry
depresyon,"hayatımın bir bölümünü yok saymama sebep olan hastalık.depresif bir gencin güncesinden notlar:- hastalık hastası olmaktır esasında.- hayal kurmayı unuttuğun gündür.- hayatın anlamını yitirdiği zamanlardır.- öldürmez süründürür.- aslında ölüm en kolay yoldur, yapamazsın, kendine yakıştıramazsın.- bilirsin durumunun ne kadar vahim olduğunu ama bir şey yapazsın, yardım etmek isteyenleri itinayla kendinden uzaklaştırırsın.- bir süre sonra panik ataklar başlar.- soyutlanmak, bu somut dünyadan uzaklaşmak istersin.- gündüzler anlamını yitirmiştir artık, yeni dostun yalnızlıktır tabi o da nasıl bir dostsa, ve senin için sadece geceler vardır, çünkü geceleri kimse yoktur.- bilgisayar varsa bir de üstüne internet bağlantın da varsa, asla çıkamazsın bu ruh halinden.- en iyisi korkularla yüzleşmektir.- hayata dair iç burkan durumlardan olabildiğince uzaklaşmaya çalışmaktır çözüm."
depresyon,insanlık hali.
depresyon,"bir kervandır güzelim; hancı, şarap ve kadın getirene kadar peşinden gelir.**"
depresyon,hiçbir otobüsün mutluluk'tan geçmediği bir durakta beklemek gibidir.hiç gelmeyecek bir otobüsü beklemek yerine biraz yürümeyi göze almak gerekir.
depresyon,"""du belki açılırım"" diye kilometrelerce yürümektir.  (yürüdüğü mesafeyi gogıl ört'den ölçenlerde var ki onlar ayrı bir hasta grubunu oluşturmaktalar)"
depresyon,"cevabını kendimce verdiğim halde yoruma açık bırakmak istediğim bazı tezatlar var öncelikle:insan en mutlu zamanlarını yaşarken gerçek denen şey hiç kapısını çalmıyor, ya da kapıyı kırana kadar o gerçek gelip kapıyı tekmeliyor fakat insan bunu duymuyor, duysa da duymazdan geliyor. en yalnız, kendiyle en baş başa kaldığı anlarda ise kafasını kaldırıp önüne bile bakmak istemezken o gerçek gözlerinin görüş alanının kapsadığı her noktada görünüyor, sanki hep bu iç hesaplaşma anlarını en ön sıradan izlemek istermiş gibi hiç sektirmeden gerçek o sabit yerini alıyor. tüm iç bunalımların, geçmişe ait olan ve zamanında bir kenara itilen, atılan yarım kalan sorgulamaların insanın içinde artık yüzeye doğru yükselmeye başladığı, hatta yüzeyi de zorladığı ve bütün bunları içinde taşırken bir yandan da günlük rutinlerini geçiştirerek inanılmaz derece parçalara ayrılan insana dayanamayacağı acıları çektirmeye başladığını da tüm varlığıyla hissettirdiği zamanlarda o gerçek son tuttuğu işten son derece memnun kalan bir sokak fahişesinin müşterisini uğurlarken takındığı o milisaniyelik samimiyeti içinde barındıran ve anında kaybolan o samimiyeti suratına maske yapıp, insanı çıldırtırcasına karşısından sırıtıyor dişlerini de parıl parıl göstererek.şimdi soruyorum, insanın bu hayatta ihtiyacı olan şeyler gerçekler ise, insana mutlak mutluluğu sağlayan şey de gerçekler ise, neden insanın en mutlu anında bu gerçekler görünmüyor, görünmez oluyor da, en karanlık, kendi içine en gömüldüğü saatlerde bu gerçek sanki onun tek arkadaşıymış gibi sessizce karşısına dikiliyor, ya da ""bak ben burdayım, en zor anında senin yanında yine bir tek ben varım"" demeye çalışır gibi insanın yanında tüm gururunu kendi iradesiyle çiğneyip yüzsüzleşmeyi meşru görmeye başlayan acemi bir dilenci gibi dikiliyor?""insanın hayatında bazı anlar vardır"" denen bu aptal klişeyle geliyorum yine karşınıza, çünkü en ayrık ve tanımlanması en zor durumları topluluklara açıklarken klişelerdir yine insanın en büyük yardımcıları.bu anlardan biri de, çok kısa bir süre önce gayet umursamaz ve kendi halinde insan hayatına devam ederken, en alakasız anda birden beyninin o virüs kapmış, zararlı kısmı çalışmaya başlar, o alanda bulunan tüm hafıza birimleri harekete geçer, bu insan her sabah yatağının ters tarafından kalkar ve gece boyu yastığa sarılarak uyurken uyandığı an o yastığı unutur ve ters tarafında duran o şeytana sarılır. insanın kendiyle ilgili tüm aşağılık ve kötü şeylerin farkında maksimum derecede olduğu an bunalımından, depresyonundan, içsel çöküşünden hemen önceki anıdır, çünkü kendine ait olan tüm bu kötü bileşenler insan kendi içinde en dip noktayı aptalca ararken ve bulamazken, arkasından o insanın kıçına yapıştırdığı tekmeyle hiçbir yere uğratmadan, dosdoğru o en dip noktaya postalar insanı. depresyon işte böyle başlar. insan içinde o en dip noktaya doğru düşerken havada geçirdiği o kısacık sürede çok bilinçli ve kendinin ne olduğunun son derece farkındadır. tüm kötü huyları, alışkanlıkları, kalbini kırdığı insanlar, yok yere teptiği fırsatlar, keyfi olarak verdiği zararlar ve bunun gibi binlerce kötülük etmeni sahip olduğu kadarıyla o insanın beynine kazılıdır ve bu düşüşü bu kadar kısa sürede mümkün kılan, yani depresyona girme sürecinin son evresini tüm genel depresyon evresinin en kısası haline getiren de, farkında olduğu ve kendine ait olan tüm bu kötü bileşenlerin o düşüş esnasında yerçekimiyle aynı yönde oluşturduğu ve fiziksel bir değeri olmayan, fakat her fiziksel ağırlığı gölgede bırakan manevi ağırlıktır.insanın içinde yıllarca inşa etmeye çalıştığı, kendi etik değerleriyle ve kendi değer yargılarıyla, çoğu zaman da tırnaklarının ucuyla kazıya kazıya oluşturduğu o yapının, daha tırnaklarındaki kiri temizlemeden çöküşünü bizzat izlemesi çok acıdır. insan hayatında en gerekli, en vazgeçilmez olarak addedilen gerçeklerdir bu çöküşü başından beri titizlikle, sabırla, sessizce hazırlayan ve bu çöküşü en ön sıradan orgazmik bir keyifle izleyen.bunalım denen şeyin içinde herhangi bir iç hesaplaşma yok, bu tanımı gözümde bu derece değersiz ve içi boş kılan da bu yönü zaten. o yüzden her huzursuzluğu bunalım olarak addedenler iç hesaplaşmalarından kaçarlar ve kendilerini adil olarak yargılamadan bu sözde bunalımlardan çıkarak, hayata yepyeni(!) biri olarak başlarlar, devam ederler ya da.benimki ise ufak bir çocuk tarafından yaprakları sebepsizce ve masumca koparılan bir takvimin başına gelenler gibi. kelime anlamı olarak insanlara zamanı gösterirken, kendi içinde bile zaman mevhumuyla sorunlar yaşayan ve zamanı yanlış göstermesinin sebebinin tamamen kendinden kaynaklanmasıyla suçlanan bir takvim gibi yani. işte kelimelerin anlamlarını böyle görünmeden değiştiren, çoğunun da altını oyarak anlamlarını boşaltan olgu bu, amaçla sonucun ters yönleri göstermesi.içimde sürekli geriye doğru ilerleyen bir saat var şu anda sanki, herkes sıradaki saniyenin neler getireceğiyle meşgulken ben geçip giden zamanlara yeniden ulaşmak için bu saati geriye doğru çalıştırıyorum. daha acı yanı ise, saat geriye doğru ilerledikçe en gerilerde, en derinlerde umursamadan bıraktığım şeylerin çürüyüp kokuştuğu ve bir daha asla yeniden elime alıp değerlendiremeyeceğim gerçeğiyle başbaşa kalmam. bu saati yeniden ileri doğru çalışacak şekilde ayarlayabilecek miyim, bu da apayrı bir konu. ne zaman ki kendi içimde geçmişe doğru yürüdüğüm yolda baş başa bırakıldığım tüm sıkıntıları ödeyeceğim bedellerle dengelerim, işte o zaman bu saati tamir etmeye başlayabilirim bir ihtimal.insanın geçmişe özlemle bakarken bir anda kendini geçmişte kaybolmuş olarak bulması da başka bir acı durum. oysa geçmişi uzaktan seyredip yer yer hayıflanmak, yer yer gözyaşı dökmek çok daha sahte olsa da, çok daha acısız ve insanın duygularını çok daha fazla tatmin etmeye yönelik bir eğilim. geçmiş uzaktan bakınca insanın içinde yüzme isteği uyandıran bir havuza benziyor. insanı zorla içine doğru çektiğinde ise yerden kilometrelerce altta inşa edilmiş ve başarıyla gizlenmiş, kokuşmuş, terkedilmiş ve çıkış kapısı sıkıca kapatılmış bir kanalizasyon gibi oysa.""pişman olacağın şeyi yapma, yaptığın şeyden de asla pişman olma"" düsturuyla yaşayan bir insan olarak, pişmanlık denen şeyin konseptiyle bile dalga geçerim çoğu zaman. bunun bu duyguya hapsolan ya da bunun içine terk edilen insanların uydurduğu, sırf kendi berbat durumunda kendini daha iyi hissetmek için en az kendi kadar hayatını berbat edip kendiyle aynı seviyeye inmiş insanların varlığını görüp rahatlamak için oluşturduğu bir kavram olduğunu düşünürüm. bir verem ya da aids hastasının kendini ziyarete gelenlere tükürdüğü mendili, kullandığı jileti vermesi gibi bir davranış biçimi. amaç sahip olduğu zayıf potansiyeli en üst seviyede kullanarak etrafına en fazla seviyede zarar verip, iyi insanları kendi kötü dünyasına katarak kendinin aslında o kadar da yalnız olmadığını görüp bir de üstüne kendini bu yalana inandırmak ve acınası hayatını bir nebze de olsa iyi bir hale getirmek.şimdi bakınca, uzağımda havaya kalkan toz bulutunu görüyorum tüm netliğiyle. sanki tüm duaları sırtına yükleyip düşmana doğru yürüyen bir atlı ordusu gibi geliyor bir şey karşıdan o kadar tozu havaya kaldırarak. bense kenara kaçmaya ya da arkamı dönüp tüm nefesim tükenene kadar koşmaya yönelik en ufak bir dürtü bile hissetmiyorum içimde. bu karşıdan gelen ve amacının beni bu güçsüz ve zayıf anımda vurmak olduğu aşikar olan şeyin pişmanlık olduğunu söyleyebilecek kadar fazla derecede pişmanlık yaşayan var mı aranızda?aşk, sevgi gibi kavramlar davranışlar yerine kelimelerle gerekli gereksiz her fırsatta o kadar çok telaffuz ve ifade ediliyor, bu kelimelere cümle kurma kabiliyetinden yoksun olmasının farkında olmadan yeni yeni tanımlar getirmeye uğraşan insan sayısı o kadar çoğalıyor ki, kendimle yüzleşirken acaba en son ne zaman gerçekten birini sevdim, ya da birine aşık oldum diye soruyorum. kafamda belirlediğim tanım sanki geçen sürede etraftaki konuşma balonlarında yazan tanımlar tarafından gölgelenmiş, kendime bile inanamıyorum kendime sorduğum soruya cevap ararken tanım olarak bu konuşma balonlarına bakarken.aslında fazla da bir şey beklemedim hiç bugüne kadar bu konularda, sevdiğim insanları da dozunda sevdim, aşık olduklarıma da kendimi ve onları tatmin edecek kadar aşık oldum, attıkları adımın izleri üzerinde bilimsel çalışmalar yapmadan, gereksiz yere türlü dalaverelerle kendi başıma yarattığım her fırsatta ağzımı açıp ""seni seviyorum, sana aşığım"" gibi lafları kullanmadan, sadece benim ve onların ihtiyacı olduğu kadar, beni ve onları mutlu edecek, tatmin edecek kadar.iki yılı aşkın bir süredir bu tarz duyguların içimdeki o en dip noktaya çok yakın yerlerde gömülü olma sebebi de, etrafımda aşkı ve sevgiyi telaffuzlarındaki kadar alelade, normal şekilde yaşamayı kendine nedense yakıştıramayan, her fırsatta birine karşı olan sevgisine ve aşkına kendi oluşturduğu son derece dar kalıpları beş yüz kiloluk bir gergedanın beline korse bağlar gibi inatla bağlamaya uğraşanların bu kadar yakınımda özveriyle oluşturduğu kötü örnekler.ben olaylara bakış açısı son derece farklı, yer yer son derece anormal olan bir insan olabilirim, fakat alelade kalması varlığı açısından daha güvenli ve daha sağlıklı olduğunu kesin olarak bildiğim şeyler var bu hayatta, sizin ayaklar altına alıp en coşkulu eğlencelerinizde üstünde tepindiğiniz ve bunu hala ısrarla farketmediğiniz aşk ve sevgi gibi. aşk insanı körleştiriyor mu, yoksa sizin örnek teşkil ettiğiniz davranışların peşinden bir doktrin, ülkü takip eder gibi gidenler başından beri beyni afyonlanmış, fikirleri kalıplarda sıkıştırılmış, görüşleri daraltılmış, ifadesi son derece basit duyguları, amuda kalkmış vaziyette iki eliyle birden kıçını kaşımaya uğraşan salak bir akrobat kadar karmaşık şekilde ifade etmeye çalışan, ilgi manyağı olma çabasında boğulan asosyal palyaçolar mı?evet, aşk insanı körleştirir, sadece ve sadece insan sevdiğini ve sevildiğini hissedip, tüm teslimiyetiyle gözlerini kapayabildikten sonra, kendi ellerini göz yuvalarından içeri sokup da gözlerini elleriyle yuvalarından dışarı çıkardıktan sonra değil.sevmekten ya da sevilmekten emin olmak gibi bir şey ise sözkonusu değil, asla da olmadı. bu sadece hissedilir, karşılıklı teminat mektuplarına dayanmıyor insanın duygusal davranış mekanizması.yalnızlık, işte bu en baştan çıkarıcı şey. insanın en mutlu olabileceği anlarda arkasından usulca gelir ve silahını insanın böğrüne dayar, ""sen benimsin"" der. sesindeki tını o kadar baştan çıkarıcıdır ki, insan yalnız başına o anda olduğundan çok daha üstün, çok daha özgür, çok daha kaliteli biri olacağına kendini anında inandırır.tüm mutlu anlarını bu şekilde terk eden biri olarak, bu oyunun nasıl planlandığını çok iyi biliyorum. insan hiç baş rolü oynadığı bir filmde sarfettiği replikleri unutur mu? bu yazının başından beri işte bu filmdeki replikleri tekrarlamaktayım size. yalnızlık, size üstte sorduğum tüm soruları sordurur, tüm acıları yaşatır, tüm iç hesaplaşmalarla sizi baş başa bırakır, sizi yerle bir eder, yıkar, ezer, üstünüzden geçer ve sizden yeni bir siz yaratmaz, sıradaki aşk ilişkisinde de yalnızlık tarafından baştan çıkarılmaya hazır, aynı görüş açısına, aynı fikirlere ve aynı pişmanlıklara sahip bir siz yaratıp sizi filmde kaldığınız yerden rolünüzü oynamak üzere bırakır.işte hiçbir filmin verdiği mesaj aynı anda bu kadar gizli ve bu kadar açık değildir."
depresyon,"tıraş olup, duş alıp, kotu t-shirt'ü ütüleyip, parfümlere bulanıp, kapıya uzanırken dışarı çıkmaktan vazgeçmektir."
depresyon,"bir erkeğin bir kadına ""kilo almışsın sen"" demesidir."
depresyon,kişiyi enkaza çeviren ruh depremi. tadilatın mümkün olmadığı durumlarda istimlak ve yeniden inşa zaruridir.
depresyon,"alışıla gelmiş şekilde genel anlamıyla kullanılması ""depresyon"" kelimesini bir kavram erozyonuna uğratmıştır kanımca. elimden geldiğince açıklamak gerekirse;depresyon zihinsel bir rahatsızlık olduğundan, kızamık veya ishal gibi net hatlarla çizili bir tanıma sahip değildir. bazı ortak belirtiler her vakada görülse de her bireyin bu hastalığa dair teşhisi kişiye odaklı bir analiz ile belirlenir. ayrıca depresyonun aynı maniklikte olduğu gibi dereceleri vardır. ve bu dereceler aynı deprem ölçüleri gibi katlanarak ciddileşir. her sağlıklı bünyenin depresyon ve maniklik arasında gidip gelen, mood adı verilen bir çizelgesi mevcuttur. kısacası normal bir vatandaş mutluluk ve mutsuzluk arasında devamlı gider gelir. ancak bu çizgi dengesiz bir durum sergilediğinde * veya nötür çizgisinin altında veya üstünde sabitlenirse ciddi bir akıl rahatsızlığı mevcut görülür. kısaca depresyon kelimesi hafife alınır veya sık rastlanır bir durum değildir. fakat mediada bu kelimenin sık ve yersiz kullanımı insanları bu ciddi tanımı rahatlıkla kabullenir ve kendine yakıştırır duruma getirmiştir. ""depresyondayım bu aralar"" veya ""çok ağır depresyon geçiriyom"" gibi iddalar maalesef insanların depresyona girmenin çok kolay olduğuna inanışından veya ne kadar ciddi bir rahatsızlık olduğunu kavrayamamasından kaynaklanmaktadır. özetlemek gerekirse, her zihin hastalığında olduğu gibi, depresyon da her sağlıklı bünyenin barındırdığı tatminsizlik, hoşnutsuzluk, kendine güvensizlik gibi hissiyatların aşırı derece de artması sonucu oluşur, ve bu aşırılık öyle hafife alınır seviye de değildir. ciddi depresyondaki kişiler genellikle yataktan dahi kalkamaz, kendine kesinlikle bakmaz, hiçbir insan ile konuşamayacak çekingenlikte davranır. kısaca gelip size depresyondayım dahi diyemez. bu duruma bir örnek vermek gerekirse; paranoyaklık da her bünyede sağlıklı bir seviyede vardır ama aşırıya kaçtığı vakit kişiyi hareket edemez hale getirir. zaten herhangi bir akıl hastalığının hastalık olarak kabul edilmesindeki en önemli etken, bu duyguların kişinin normal hayatına devam edemeyecek ve sosyal ortamda işlemeyecek hale gelmesine sebebiyet verecek kadar aşırı yaşanmasıdır. sonuç olarak; lütfen depresyonda olduğunuza dair şüphe ve korkularınızdan vazgeçin, ve bu ciddi rahatsızlığı yaşadığınıza dair bir düşünceye kapılmayın. nasıl kanser olduğumuzu doktordan öğreniyorsak, depresyonda olduğumuzu da yetkin bir doktordan öğrenebiliriz ancak. hiç kendimizi üzmeye gerek yok. arada bir insan kendini ""çok"" kötü hissedebilir, bu his ""çok"" uzun bir süre devam edebilir ama bu sadece normaldir. depresyon bu durumun en uç noktasıdır ve inanın hiç bir şeye benzemez ve kesinlikte özenilecek, insanın kendine yakıştıracabileceği bir hastalık değildir. eğer ciddi bir tereddütünüz varsa bir psikoloğa veya terapiste başvurun ve bu teşhisin size konulmamasını ümit edin.ingilizce bilgi için; http://en.wikipedia.org/wiki/mood_disorderdaha kısa ama türkçe bilgi için; http://tr.wikipedia.org/wiki/duygudurum_bozukluğunot: konu ile alakalı daha yetkin veya lisanslı arkadaşlarımızdan bizi daha da bilgilendirmelerini rica ederiz."
